sentence,references
"Benchmarking Algorithms: For performance comparison, we involve five recent papers that model dynamic scenes with 3D GS [93]–[95], [126], [132], as well as six NeRF based approaches [37], [184], [187], [302]–[304]","[37] S. Fridovich-Keil, G. Meanti, F. R. Warburg, B. Recht, and A. Kanazawa, “K-planes: Explicit radiance fields in space, time, and appearance,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2023, pp. 12 479–12 488.;[93] Z. Yang, H. Yang, Z. Pan, X. Zhu, and L. Zhang, “Real-time photorealistic dynamic scene representation and rendering with 4d gaussian splatting,” in Proc. Int. Conf. Learn. Represent., 2024.;[94] Z. Yang, X. Gao, W. Zhou, S. Jiao, Y. Zhang, and X. Jin, “Deformable 3d gaussians for high-fidelity monocular dynamic scene reconstruction,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[95] G. Wu, T. Yi, J. Fang, L. Xie, X. Zhang, W. Wei, W. Liu, Q. Tian, and X. Wang, $^ { \\prime \\prime } { 4 \\mathrm { d } }$ gaussian splatting for real-time dynamic scene rendering,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[126] H. Yu, J. Julin, Z. ´A. Milacski, K. Niinuma, and L. A. Jeni, “Cogs: Controllable gaussian splatting,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[132] Z. Lu, X. Guo, L. Hui, T. Chen, M. Yang, X. Tang, F. Zhu, and Y. Dai, $"" 3 \\mathrm { d }$ geometry-aware deformable gaussian splatting for dynamic view synthesis,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[184] A. Pumarola, E. Corona, G. Pons-Moll, and F. Moreno-Noguer, “D-nerf: Neural radiance fields for dynamic scenes,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2021, pp. 10 318–10 327.;[187] X. Guo, J. Sun, Y. Dai, G. Chen, X. Ye, X. Tan, E. Ding, Y. Zhang, and J. Wang, “Forward flow for novel view synthesis of dynamic scenes,” in Proc. IEEE Int. Conf. Comput. Vis., 2023, pp. 16 022– 16 033.;[302] J. Fang, T. Yi, X. Wang, L. Xie, X. Zhang, W. Liu, M. Nießner, and Q. Tian, “Fast dynamic radiance fields with time-aware neural voxels,” in SIGGRAPH Asia, 2022, pp. 1–9.;[303] A. Cao and J. Johnson, “Hexplane: A fast representation for dynamic scenes,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2023, pp. 130–141.;[304] F. Wang, Z. Chen, G. Wang, Y. Song, and H. Liu, “Masked spacetime hash encoding for efficient dynamic scene reconstruction,” in Proc. Adv. Neural Inf. Process. Syst., 2023."
"Evaluation Metric: The same metrics as in Sec. 6.2, i.e., PSNR, SSIM [300], and LPIPS [301], are used for evaluation","[300] Z. Wang, A. C. Bovik, H. R. Sheikh, and E. P. Simoncelli, “Image quality assessment: from error visibility to structural similarity,” IEEE Trans. Image Process., vol. 13, no. 4, pp. 600–612, 2004.;[301] R. Zhang, P. Isola, A. A. Efros, E. Shechtman, and O. Wang, “The unreasonable effectiveness of deep features as a perceptual metric,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2018, pp. 586–595."
"The static version of 3D GS [10] fails to reconstruct dynamic scenes, resulting in a sharp drop in performance","[10] B. Kerbl, G. Kopanas, T. Leimk ¨uhler, and G. Drettakis, “3d gaussian splatting for real-time radiance field rendering,” ACM Trans. Graph., vol. 42, no. 4, 2023."
"By modeling the dynamics, D-3DGS [94] outperforms the SOTA method, FFDNeRF [187], by 6.83dB in terms of PSNR","[94] Z. Yang, X. Gao, W. Zhou, S. Jiao, Y. Zhang, and X. Jin, “Deformable 3d gaussians for high-fidelity monocular dynamic scene reconstruction,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[187] X. Guo, J. Sun, Y. Dai, G. Chen, X. Ye, X. Tan, E. Ding, Y. Zhang, and J. Wang, “Forward flow for novel view synthesis of dynamic scenes,” in Proc. IEEE Int. Conf. Comput. Vis., 2023, pp. 16 022– 16 033."
"TABLE 4 Comparison of reconstruction methods (§6.3) on D-NeRF [184] (dynamic scenes), in terms of PSNR, SSIM, and LPIPS. ∗ denotes results reported in [95]","[95] G. Wu, T. Yi, J. Fang, L. Xie, X. Zhang, W. Wei, W. Liu, Q. Tian, and X. Wang, $^ { \\prime \\prime } { 4 \\mathrm { d } }$ gaussian splatting for real-time dynamic scene rendering,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[184] A. Pumarola, E. Corona, G. Pons-Moll, and F. Moreno-Noguer, “D-nerf: Neural radiance fields for dynamic scenes,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2021, pp. 10 318–10 327."
"Human avatar modeling aims to create the model of human avatars from a given multi-view video.  
• Dataset: ZJU-MoCap [292] is a prevalent benchmark in human modeling from videos, captured with 23 synchronized cameras at a $1 0 2 4 \\times 1 0 2 4$ resolution","[292] S. Peng, Y. Zhang, Y. Xu, Q. Wang, Q. Shuai, H. Bao, and X. Zhou, “Neural body: Implicit neural representations with structured latent codes for novel view synthesis of dynamic humans,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2021, pp. 9054– 9063."
"Six subjects (i.e., 377, 386, 387, 392, 393, and 394) are used for evaluation [305]","[305] C.-Y. Weng, B. Curless, P. P. Srinivasan, J. T. Barron, and I. Kemelmacher-Shlizerman, “Humannerf: Free-viewpoint rendering of moving people from monocular video,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2022, pp. 16 210–16 220."
The same testing views following [306] are adopted,"[306] C. Geng, S. Peng, Z. Xu, H. Bao, and X. Zhou, “Learning neural volumetric representations of dynamic humans in minutes,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2023, pp. 8759– 8770."
"Benchmarking Algorithms: For performance comparison, we involve three recent papers which model human avatar with 3D GS [145], [146], [249], as well as six human rendering approaches [292], [305]–[309]","[145] S. Hu and Z. Liu, “Gauhuman: Articulated gaussian splatting from monocular human videos,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[146] J. Lei, Y. Wang, G. Pavlakos, L. Liu, and K. Daniilidis, “Gart: Gaussian articulated template models,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[249] Z. Qian, S. Wang, M. Mihajlovic, A. Geiger, and S. Tang, “3dgsavatar: Animatable avatars via deformable 3d gaussian splatting,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[292] S. Peng, Y. Zhang, Y. Xu, Q. Wang, Q. Shuai, H. Bao, and X. Zhou, “Neural body: Implicit neural representations with structured latent codes for novel view synthesis of dynamic humans,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2021, pp. 9054– 9063.;[305] C.-Y. Weng, B. Curless, P. P. Srinivasan, J. T. Barron, and I. Kemelmacher-Shlizerman, “Humannerf: Free-viewpoint rendering of moving people from monocular video,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2022, pp. 16 210–16 220.;[306] C. Geng, S. Peng, Z. Xu, H. Bao, and X. Zhou, “Learning neural volumetric representations of dynamic humans in minutes,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2023, pp. 8759– 8770.;[307] S. Peng, J. Dong, Q. Wang, S. Zhang, Q. Shuai, X. Zhou, and H. Bao, “Animatable neural radiance fields for modeling dynamic human bodies,” in Proc. IEEE Int. Conf. Comput. Vis., 2021, pp. 14 314–14 323.;[308] A. Yu, V. Ye, M. Tancik, and A. Kanazawa, “pixelnerf: Neural radiance fields from one or few images,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2021, pp. 4578–4587.;[309] Y. Kwon, D. Kim, D. Ceylan, and H. Fuchs, “Neural human performer: Learning generalizable radiance fields for human performance rendering,” in Proc. Adv. Neural Inf. Process. Syst., 2021, pp. 24 741–24 752."
"Evaluation Metric: PSNR, SSIM [300], and LPIPS\\* [301] are used for measuring RGB rendering performance","[300] Z. Wang, A. C. Bovik, H. R. Sheikh, and E. P. Simoncelli, “Image quality assessment: from error visibility to structural similarity,” IEEE Trans. Image Process., vol. 13, no. 4, pp. 600–612, 2004.;[301] R. Zhang, P. Isola, A. A. Efros, E. Shechtman, and O. Wang, “The unreasonable effectiveness of deep features as a perceptual metric,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2018, pp. 586–595."
"TABLE 5 Comparison of reconstruction methods (§6.4) on ZJU-MoCap [292] (avatar), in terms of PSNR, SSIM, and LPIPS\\*","[292] S. Peng, Y. Zhang, Y. Xu, Q. Wang, Q. Shuai, H. Bao, and X. Zhou, “Neural body: Implicit neural representations with structured latent codes for novel view synthesis of dynamic humans,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2021, pp. 9054– 9063."
The results for non-GS methods are taken from [146],"[146] J. Lei, Y. Wang, G. Pavlakos, L. Liu, and K. Daniilidis, “Gart: Gaussian articulated template models,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024."
"TABLE 6 Comparison of reconstruction methods (§6.5) on EndoNeRF [258] (surgical scenes), in terms of PSNR, SSIM, and LPIPS","[258] Y. Wang, Y. Long, S. H. Fan, and Q. Dou, “Neural rendering for stereo 3d reconstruction of deformable tissues in robotic surgery,” in Proc. Int. Conf. Med. Image Comput. Comput. Assist. Interv., 2022, pp. 431–441."
The results for non-GS methods are taken from [153],"[153] Y. Liu, C. Li, C. Yang, and Y. Yuan, “Endogaussian: Gaussian splatting for deformable surgical scene reconstruction,” arXiv preprint arXiv:2401.12561, 2024."
"FPS and GPU usage for training (Mem.) are measured using one 4090 GPU [153].   
  
• Result: Table 5 presents the numerical results of topleading solutions in human avatar modeling","[153] Y. Liu, C. Li, C. Yang, and Y. Yuan, “Endogaussian: Gaussian splatting for deformable surgical scene reconstruction,” arXiv preprint arXiv:2401.12561, 2024."
"For instance, GART [146] outperforms current SOTA, Instant-NVR [306], by 1.21dB in terms of PSNR","[146] J. Lei, Y. Wang, G. Pavlakos, L. Liu, and K. Daniilidis, “Gart: Gaussian articulated template models,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[306] C. Geng, S. Peng, Z. Xu, H. Bao, and X. Zhou, “Learning neural volumetric representations of dynamic humans in minutes,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2023, pp. 8759– 8770."
"Dataset: EndoNeRF [258] dataset presents a specialized collection of stereo camera captures, comprising two samples of in-vivo prostatectomy","[258] Y. Wang, Y. Long, S. H. Fan, and Q. Dou, “Neural rendering for stereo 3d reconstruction of deformable tissues in robotic surgery,” in Proc. Int. Conf. Med. Image Comput. Comput. Assist. Interv., 2022, pp. 431–441."
The same testing views as in [260] are used,"[260] R. Zha, X. Cheng, H. Li, M. Harandi, and Z. Ge, “Endosurf: Neural surface reconstruction of deformable tissues with stereo endoscope videos,” in Proc. Int. Conf. Med. Image Comput. Comput. Assist. Interv., 2023, pp. 13–23."
"Benchmarking Algorithms: For performance comparison, we involve three recent papers which reconstruct dynamic 3D endoscopic scenes with GS [152], [153], [155], as well as three NeRF-based surgical reconstruction approaches [258]– [260]","[152] Y. Huang, B. Cui, L. Bai, Z. Guo, M. ${ \\tt X u } ,$ and H. Ren, “Endo4dgs: Distilling depth ranking for endoscopic monocular scene reconstruction with 4d gaussian splatting,” in Proc. Int. Conf. Med. Image Comput. Comput. Assist. Interv., 2024.;[153] Y. Liu, C. Li, C. Yang, and Y. Yuan, “Endogaussian: Gaussian splatting for deformable surgical scene reconstruction,” arXiv preprint arXiv:2401.12561, 2024.;[155] H. Zhao, X. Zhao, L. Zhu, W. Zheng, and Y. Xu, “Hfgs: 4d gaussian splatting with emphasis on spatial and temporal highfrequency components for endoscopic scene reconstruction,” arXiv preprint arXiv:2405.17872, 2024.;[258] Y. Wang, Y. Long, S. H. Fan, and Q. Dou, “Neural rendering for stereo 3d reconstruction of deformable tissues in robotic surgery,” in Proc. Int. Conf. Med. Image Comput. Comput. Assist. Interv., 2022, pp. 431–441.;[259] C. Yang, K. Wang, Y. Wang, X. Yang, and W. Shen, “Neural lerplane representations for fast 4d reconstruction of deformable tissues,” in Proc. Int. Conf. Med. Image Comput. Comput. Assist. Interv., 2023, pp. 46–56.;[260] R. Zha, X. Cheng, H. Li, M. Harandi, and Z. Ge, “Endosurf: Neural surface reconstruction of deformable tissues with stereo endoscope videos,” in Proc. Int. Conf. Med. Image Comput. Comput. Assist. Interv., 2023, pp. 13–23."
"Evaluation Metric: PSNR, SSIM [300], and LPIPS [301] are adopted for evaluation","[300] Z. Wang, A. C. Bovik, H. R. Sheikh, and E. P. Simoncelli, “Image quality assessment: from error visibility to structural similarity,” IEEE Trans. Image Process., vol. 13, no. 4, pp. 600–612, 2004.;[301] R. Zhang, P. Isola, A. A. Efros, E. Shechtman, and O. Wang, “The unreasonable effectiveness of deep features as a perceptual metric,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2018, pp. 586–595."
"For instance, EndoGaussian [153] outperforms a strong baseline, LerPlane- $\\boldsymbol { \\cdot } 3 2 \\mathbf { k }$ [259], among all metrics","[153] Y. Liu, C. Li, C. Yang, and Y. Yuan, “Endogaussian: Gaussian splatting for deformable surgical scene reconstruction,” arXiv preprint arXiv:2401.12561, 2024.;[259] C. Yang, K. Wang, Y. Wang, X. Yang, and W. Shen, “Neural lerplane representations for fast 4d reconstruction of deformable tissues,” in Proc. Int. Conf. Med. Image Comput. Comput. Assist. Interv., 2023, pp. 46–56."
"While significant progress has been made in physics (Sec. 5.7) and semantics [310]–[315] individually, there remains considerable untapped potential in their synergistic integration","[310] J. Wang, Z. Zhang, Q. Zhang, J. Li, J. Sun, M. Sun, J. He, and R. Xu, “Query-based semantic gaussian field for scene representation in reinforcement learning,” arXiv preprint arXiv:2406.02370, 2024.;[311] Y. Qu, S. Dai, X. Li, J. Lin, L. Cao, S. Zhang, and R. Ji, “Goi: Find 3d gaussians of interest with an optimizable open-vocabulary semantic-space hyperplane,” arXiv preprint arXiv:2405.17596, 2024.;[312] Y. Ji, H. Zhu, J. Tang, W. Liu, Z. Zhang, Y. Xie, L. Ma, and X. Tan, “Fastlgs: Speeding up language embedded gaussians with feature grid mapping,” arXiv preprint arXiv:2406.01916, 2024.;[313] G. Liao, J. Li, Z. Bao, X. Ye, J. Wang, Q. Li, and K. Liu, “Clip-gs: Clip-informed gaussian splatting for real-time and view-consistent 3d semantic understanding,” arXiv preprint arXiv:2404.14249, 2024.;[314] S. Choi, H. Song, J. Kim, T. Kim, and H. Do, “Click-gaussian: Interactive segmentation to any 3d gaussians,” arXiv preprint arXiv:2407.11793, 2024.;[315] S. Ji, G. Wu, J. Fang, J. Cen, T. Yi, W. Liu, Q. Tian, and X. Wang, “Segment any 4d gaussians,” arXiv preprint arXiv:2407.04504, 2024."
"For instance, incorporating prior knowledge such as the general shape of objects can reduce the need for extensive training viewpoints [47], [48] while improving geometry/surface reconstruction [77], [316]","[47] D. Charatan, S. Li, A. Tagliasacchi, and V. Sitzmann, “pixelsplat: 3d gaussian splats from image pairs for scalable generalizable 3d reconstruction,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[48] S. Szymanowicz, C. Rupprecht, and A. Vedaldi, “Splatter image: Ultra-fast single-view 3d reconstruction,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[77] Y. Li, C. Lyu, Y. Di, G. Zhai, G. H. Lee, and F. Tombari, “Geogaussian: Geometry-aware gaussian splatting for scene rendering,” arXiv preprint arXiv:2403.11324, 2024.;[316] A. Gue´don and V. Lepetit, “Sugar: Surface-aligned gaussian splatting for efficient 3d mesh reconstruction and high-quality mesh rendering,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024."
"A critical metric for assessing scene representation is the quality of its generated scenes, which encompasses challenges in geometry, texture, and lighting fidelity [66], [128], [141]","[66] J. Gao, C. Gu, Y. Lin, H. Zhu, X. Cao, L. Zhang, and Y. Yao, “Relightable 3d gaussian: Real-time point cloud relighting with brdf decomposition and ray tracing,” arXiv preprint arXiv:2311.16043, 2023.;[128] Y.-H. Huang, Y.-T. Sun, Z. Yang, X. Lyu, Y.-P. Cao, and X. Qi, “Sc-gs: Sparse-controlled gaussian splatting for editable dynamic scenes,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[141] Y. Chen, Z. Chen, C. Zhang, F. Wang, X. Yang, Y. Wang, Z. Cai, L. Yang, H. Liu, and G. Lin, “Gaussianeditor: Swift and controllable 3d editing with gaussian splatting,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024."
"By merging physical principles and semantic information within the 3D GS framework, one can expect that the quality will be enhanced, thereby facilitating dynamics modeling [21], [166], editing [90], [92], generation [133], [134], and beyond","[21] Y. Jiang, C. Yu, T. Xie, X. Li, Y. Feng, H. Wang, M. Li, H. Lau, F. Gao, Y. Yang et al., “Vr-gs: A physical dynamics-aware interactive gaussian splatting system in virtual reality,” arXiv preprint arXiv:2401.16663, 2024.;[90] S. Zhou, H. Chang, S. Jiang, Z. Fan, Z. Zhu, D. Xu, P. Chari, S. You, Z. Wang, and A. Kadambi, “Feature 3dgs: Supercharging 3d gaussian splatting to enable distilled feature fields,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[92] J. Cen, J. Fang, C. Yang, L. Xie, X. Zhang, W. Shen, and Q. Tian, “Segment any 3d gaussians,” arXiv preprint arXiv:2312.00860, 2023.;[133] J. Tang, J. Ren, H. Zhou, Z. Liu, and G. Zeng, “Dreamgaussian: Generative gaussian splatting for efficient 3d content creation,” in Proc. Int. Conf. Learn. Represent., 2024.;[134] T. Yi, J. Fang, J. Wang, G. Wu, L. Xie, X. Zhang, W. Liu, Q. Tian, and X. Wang, “Gaussiandreamer: Fast generation from text to 3d gaussians by bridging 2d and 3d diffusion models,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[166] T. Xie, Z. Zong, Y. Qiu, X. Li, Y. Feng, Y. Yang, and C. Jiang, “Physgaussian: Physics-integrated 3d gaussians for generative dynamics,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024."
"Notable efforts in related area include the continuum mechanics based GS systems (Sec. 5.7), and the generalizable Gaussian representation based on multi-view stereo [317]","[317] T. Liu, G. Wang, S. Hu, L. Shen, X. Ye, Y. Zang, Z. Cao, W. Li, and Z. Liu, “Fast generalizable gaussian splatting reconstruction from multi-view stereo,” in Proc. Eur. Conf. Comput. Vis., 2024."
Li et al. [318] used 3D Gaussians with density control as the basis for the volumetric representation and did not involve the splatting process,"[318] Y. Li, X. Fu, S. Zhao, R. Jin, and S. K. Zhou, “Sparse-view ct reconstruction with 3d gaussian volumetric representation,” arXiv preprint arXiv:2312.15676, 2023."
X-Gaussian [319] involves the splatting process for fast training and inference but cannot generate volumetric representation,"[319] Y. Cai, Y. Liang, J. Wang, A. Wang, Y. Zhang, X. Yang, Z. Zhou, and A. Yuille, “Radiative gaussian splatting for efficient x-ray novel view synthesis,” in Proc. Eur. Conf. Comput. Vis., 2024."
"While early efforts [188]–[190] in reconstructing urban/street scenes with 3D GS have been encouraging, they are just the tip of the iceberg in terms of the full capabilities","[188] X. Zhou, Z. Lin, X. Shan, Y. Wang, D. Sun, and M.-H. Yang, “Drivinggaussian: Composite gaussian splatting for surrounding dynamic autonomous driving scenes,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[189] Y. Yan, H. Lin, C. Zhou, W. Wang, H. Sun, K. Zhan, X. Lang, X. Zhou, and S. Peng, “Street gaussians for modeling dynamic urban scenes,” in Proc. Eur. Conf. Comput. Vis., 2024.;[190] H. Zhou, J. Shao, L. Xu, D. Bai, W. Qiu, B. Liu, Y. Wang, A. Geiger, and Y. Liao, “Hugs: Holistic urban 3d scene understanding via gaussian splatting,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024, pp. 21 336–21 345."
"Moreover, recent studies have begun to unveil the capability of 3D GS in several domains, e.g., point cloud registration [320], image representation and compression [60], and fluid synthesis [171]","[60] X. Zhang, X. Ge, T. Xu, D. He, Y. Wang, H. Qin, G. Lu, J. Geng, and J. Zhang, “Gaussianimage: 1000 fps image representation and compression by 2d gaussian splatting,” in Proc. Eur. Conf. Comput. Vis., 2024.;[171] Y. Feng, X. Feng, Y. Shang, Y. Jiang, C. Yu, Z. Zong, T. Shao, H. Wu, K. Zhou, C. Jiang et al., “Gaussian splashing: Dynamic fluid synthesis with gaussian splatting,” arXiv preprint arXiv:2401.15318, 2024.;[320] J. Chang, Y. Xu, Y. Li, Y. Chen, and X. Han, “Gaussreg: Fast 3d registration with gaussian splatting,” in Proc. Eur. Conf. Comput. Vis., 2024."
